Origin,Destination,FlightDate,Total Dollars,Total Points,IsDomesticRoute
MCO,DCA,3/21/18 6:00,84.03,0,1
BDL,DCA,3/21/18 9:25,90.45,0,1
BDL,DCA,3/21/18 9:25,90.45,4305.6,1
BOS,DCA,3/21/18 10:43,102.21,0,1
BOS,DCA,3/21/18 10:43,102.21,5205.6,1
JAX,DCA,3/21/18 10:43,93.66,0,1
JAX,DCA,3/21/18 10:43,93.66,4605.6,1
RSW,DCA,3/21/18 11:35,119.33,0,1
RSW,DCA,3/21/18 11:35,119.33,6305.6,1
FLL,DCA,3/21/18 12:21,88.31,0,1
FLL,DCA,3/21/18 12:21,88.31,4205.6,1
PBI,DCA,3/21/18 12:51,108.63,0,1
PBI,DCA,3/21/18 12:51,108.63,5605.6,1
TPA,DCA,3/21/18 16:05,186.73,0,1
TPA,DCA,3/21/18 16:05,186.73,11005.6,1
SJU,DCA,3/21/18 18:00,183.2,0,1
SJU,DCA,3/21/18 18:00,183.2,9505.6,1
MCO,DCA,3/21/18 18:49,74.4,3205.6,1
CHS,DCA,3/22/18 6:00,85.1,0,1
CHS,DCA,3/22/18 6:00,85.1,4005.6,1
MCO,DCA,3/22/18 6:00,84.03,0,1
MCO,DCA,3/22/18 6:00,84.03,3905.6,1
FLL,DCA,3/22/18 7:10,88.31,0,1
FLL,DCA,3/22/18 7:10,88.31,4205.6,1
BDL,DCA,3/22/18 9:25,171.75,0,1
BDL,DCA,3/22/18 9:25,171.75,10005.6,1
JAX,DCA,3/22/18 10:43,125.75,0,1
JAX,DCA,3/22/18 10:43,125.75,6805.6,1
RSW,DCA,3/22/18 11:35,119.33,0,1
RSW,DCA,3/22/18 11:35,119.33,6305.6,1
BOS,DCA,3/22/18 11:59,123.61,0,1
BOS,DCA,3/22/18 11:59,123.61,6605.6,1
PBI,DCA,3/22/18 12:51,140.73,0,1
PBI,DCA,3/22/18 12:51,140.73,7805.6,1
TPA,DCA,3/22/18 16:05,186.73,0,1
TPA,DCA,3/22/18 16:05,186.73,11005.6,1
SJU,DCA,3/22/18 18:00,200.2,0,1
SJU,DCA,3/22/18 18:00,200.2,10705.6,1
CHS,DCA,3/23/18 6:00,156.77,0,1
CHS,DCA,3/23/18 6:00,156.77,8905.6,1
MCO,DCA,3/23/18 6:00,115.05,0,1
MCO,DCA,3/23/18 6:00,115.05,6005.6,1
FLL,DCA,3/23/18 7:10,124.68,0,1
FLL,DCA,3/23/18 7:10,124.68,6705.6,1
BOS,DCA,3/23/18 8:25,123.61,0,1
BOS,DCA,3/23/18 8:25,123.61,6605.6,1
BDL,DCA,3/23/18 9:25,171.75,0,1
BDL,DCA,3/23/18 9:25,171.75,10005.6,1
JAX,DCA,3/23/18 10:43,125.75,0,1
JAX,DCA,3/23/18 10:43,125.75,6805.6,1
RSW,DCA,3/23/18 11:35,153.56,0,1
RSW,DCA,3/23/18 11:35,153.56,8705.6,1
PBI,DCA,3/23/18 12:51,124.68,0,1
PBI,DCA,3/23/18 12:51,124.68,6705.6,1
TPA,DCA,3/23/18 16:05,205.71,0,1
TPA,DCA,3/23/18 16:05,205.71,12305.6,1
SJU,DCA,3/23/18 18:00,220.2,0,1
SJU,DCA,3/23/18 18:00,220.2,12205.6,1
CHS,DCA,3/24/18 6:00,204.91,0,1
CHS,DCA,3/24/18 6:00,204.91,12305.6,1
BOS,DCA,3/24/18 7:25,123.61,0,1
BOS,DCA,3/24/18 7:25,123.61,6605.6,1
FLL,DCA,3/24/18 9:15,189.6,0,1
FLL,DCA,3/24/18 9:15,189.6,11205.6,1
JAX,DCA,3/24/18 10:43,115.05,0,1
JAX,DCA,3/24/18 10:43,115.05,6005.6,1
MCO,DCA,3/24/18 11:00,115.05,0,1
MCO,DCA,3/24/18 11:00,115.05,6005.6,1
RSW,DCA,3/24/18 11:35,196.35,0,1
RSW,DCA,3/24/18 11:35,196.35,11705.6,1
PBI,DCA,3/24/18 12:51,204.9,0,1
PBI,DCA,3/24/18 12:51,204.9,12305.6,1
TPA,DCA,3/24/18 16:05,202.55,0,1
TPA,DCA,3/24/18 16:05,202.55,12105.6,1
NAS,DCA,3/24/18 16:15,318.18,0,0
NAS,DCA,3/24/18 16:15,318.18,5599.09,0
SJU,DCA,3/24/18 18:00,250.2,0,1
SJU,DCA,3/24/18 18:00,250.2,14405.6,1
BDL,DCA,3/24/18 19:19,171.75,0,1
BDL,DCA,3/24/18 19:19,171.75,10005.6,1
CHS,DCA,3/25/18 6:00,242.35,0,1
CHS,DCA,3/25/18 6:00,242.35,16005.6,1
MCO,DCA,3/25/18 6:00,115.05,0,1
MCO,DCA,3/25/18 6:00,115.05,6005.6,1
BOS,DCA,3/25/18 6:03,155.7,0,1
BOS,DCA,3/25/18 6:03,155.7,8905.6,1
FLL,DCA,3/25/18 7:10,246.45,0,1
FLL,DCA,3/25/18 7:10,246.45,16405.6,1
JAX,DCA,3/25/18 10:43,173.36,0,1
JAX,DCA,3/25/18 10:43,173.36,10105.6,1
RSW,DCA,3/25/18 11:35,196.35,0,1
RSW,DCA,3/25/18 11:35,196.35,11705.6,1
PBI,DCA,3/25/18 12:51,262.04,0,1
PBI,DCA,3/25/18 12:51,262.04,17505.6,1
TPA,DCA,3/25/18 16:05,257.33,0,1
TPA,DCA,3/25/18 16:05,257.33,15905.6,1
SJU,DCA,3/25/18 18:00,300.2,0,1
SJU,DCA,3/25/18 18:00,300.2,18105.6,1
BDL,DCA,3/25/18 19:19,171.75,0,1
BDL,DCA,3/25/18 19:19,171.75,10005.6,1
CHS,DCA,3/26/18 6:00,204.91,0,1
CHS,DCA,3/26/18 6:00,204.91,12305.6,1
BOS,DCA,3/26/18 8:25,123.61,0,1
BOS,DCA,3/26/18 8:25,123.61,6605.6,1
BDL,DCA,3/26/18 9:25,90.45,0,1
BDL,DCA,3/26/18 9:25,90.45,4305.6,1
FLL,DCA,3/26/18 9:44,189.6,0,1
FLL,DCA,3/26/18 9:44,189.6,11205.6,1
JAX,DCA,3/26/18 10:43,104.35,0,1
JAX,DCA,3/26/18 10:43,104.35,5305.6,1
MCO,DCA,3/26/18 11:00,115.05,0,1
MCO,DCA,3/26/18 11:00,115.05,6005.6,1
PBI,DCA,3/26/18 12:51,167.47,0,1
PBI,DCA,3/26/18 12:51,167.47,9705.6,1
TPA,DCA,3/26/18 16:05,202.55,0,1
TPA,DCA,3/26/18 16:05,202.55,12105.6,1
RSW,DCA,3/26/18 17:28,153.56,0,1
RSW,DCA,3/26/18 17:28,153.56,8705.6,1
SJU,DCA,3/26/18 18:00,200.2,0,1
SJU,DCA,3/26/18 18:00,200.2,10705.6,1
MCO,DCA,3/27/18 6:00,84.03,0,1
MCO,DCA,3/27/18 6:00,74.4,3205.6,1
FLL,DCA,3/27/18 7:10,124.68,0,1
FLL,DCA,3/27/18 7:10,124.68,6705.6,1
BDL,DCA,3/27/18 9:25,90.45,0,1
BDL,DCA,3/27/18 9:25,90.45,4305.6,1
JAX,DCA,3/27/18 10:43,93.66,0,1
JAX,DCA,3/27/18 10:43,93.66,4605.6,1
RSW,DCA,3/27/18 11:35,153.56,0,1
RSW,DCA,3/27/18 11:35,153.56,8705.6,1
PBI,DCA,3/27/18 12:51,167.47,0,1
PBI,DCA,3/27/18 12:51,167.47,9705.6,1
CHS,DCA,3/27/18 15:16,204.91,0,1
CHS,DCA,3/27/18 15:16,204.91,12305.6,1
TPA,DCA,3/27/18 16:05,199.38,0,1
TPA,DCA,3/27/18 16:05,199.38,11905.6,1
SJU,DCA,3/27/18 18:00,200.2,0,1
SJU,DCA,3/27/18 18:00,200.2,10705.6,1
BOS,DCA,3/27/18 18:48,102.21,0,1
BOS,DCA,3/27/18 18:48,102.21,5205.6,1
CHS,DCA,3/28/18 6:00,156.77,0,1
CHS,DCA,3/28/18 6:00,156.77,8905.6,1
BDL,DCA,3/28/18 9:25,171.75,0,1
BDL,DCA,3/28/18 9:25,171.75,10005.6,1
JAX,DCA,3/28/18 10:43,93.66,0,1
JAX,DCA,3/28/18 10:43,93.66,4605.6,1
RSW,DCA,3/28/18 11:35,174.96,0,1
RSW,DCA,3/28/18 11:35,174.96,10205.6,1
PBI,DCA,3/28/18 12:51,167.47,0,1
PBI,DCA,3/28/18 12:51,167.47,9705.6,1
TPA,DCA,3/28/18 16:05,199.38,0,1
TPA,DCA,3/28/18 16:05,199.38,11905.6,1
BOS,DCA,3/28/18 16:20,123.61,0,1
BOS,DCA,3/28/18 16:20,123.61,6605.6,1
SJU,DCA,3/28/18 18:00,220.2,0,1
SJU,DCA,3/28/18 18:00,220.2,12205.6,1
MCO,DCA,3/28/18 18:49,115.05,0,1
MCO,DCA,3/28/18 18:49,115.05,6005.6,1
FLL,DCA,3/28/18 19:54,124.68,0,1
FLL,DCA,3/28/18 19:54,124.68,6705.6,1
CHS,DCA,3/29/18 6:00,156.77,0,1
CHS,DCA,3/29/18 6:00,156.77,8905.6,1
MCO,DCA,3/29/18 6:00,198.54,0,1
MCO,DCA,3/29/18 6:00,198.54,11805.6,1
BOS,DCA,3/29/18 8:25,123.61,0,1
BOS,DCA,3/29/18 8:25,123.61,6605.6,1
BDL,DCA,3/29/18 9:25,171.75,0,1
BDL,DCA,3/29/18 9:25,171.75,10005.6,1
JAX,DCA,3/29/18 10:43,173.36,0,1
JAX,DCA,3/29/18 10:43,173.36,10105.6,1
PBI,DCA,3/29/18 12:51,208.11,0,1
PBI,DCA,3/29/18 12:51,208.11,12505.6,1
TPA,DCA,3/29/18 16:05,257.33,0,1
TPA,DCA,3/29/18 16:05,257.33,15905.6,1
FLL,DCA,3/29/18 16:27,192.53,0,1
FLL,DCA,3/29/18 16:27,192.53,11405.6,1
RSW,DCA,3/29/18 17:28,236.88,0,1
RSW,DCA,3/29/18 17:28,236.88,14505.6,1
SJU,DCA,3/29/18 18:00,220.2,0,1
SJU,DCA,3/29/18 18:00,220.2,12205.6,1
CHS,DCA,3/30/18 6:00,156.77,0,1
CHS,DCA,3/30/18 6:00,156.77,8905.6,1
MCO,DCA,3/30/18 6:00,258.43,0,1
MCO,DCA,3/30/18 6:00,258.43,16005.6,1
FLL,DCA,3/30/18 7:10,192.53,0,1
FLL,DCA,3/30/18 7:10,192.53,11405.6,1
BOS,DCA,3/30/18 10:43,123.61,0,1
BOS,DCA,3/30/18 10:43,123.61,6605.6,1
JAX,DCA,3/30/18 10:43,221.3,0,1
JAX,DCA,3/30/18 10:43,221.3,13405.6,1
RSW,DCA,3/30/18 11:35,303.33,0,1
RSW,DCA,3/30/18 11:35,303.33,24505.6,1
PBI,DCA,3/30/18 12:51,244.05,0,1
PBI,DCA,3/30/18 12:51,244.05,15005.6,1
TPA,DCA,3/30/18 16:05,345.91,0,1
TPA,DCA,3/30/18 16:05,345.91,25905.6,1
SJU,DCA,3/30/18 18:00,220.2,0,1
SJU,DCA,3/30/18 18:00,220.2,12205.6,1
BDL,DCA,3/30/18 19:19,171.75,0,1
BDL,DCA,3/30/18 19:19,171.75,10005.6,1
BOS,DCA,3/31/18 6:03,230.59,0,1
BOS,DCA,3/31/18 6:03,230.59,16505.6,1
FLL,DCA,3/31/18 7:10,228.49,0,1
FLL,DCA,3/31/18 7:10,228.49,13905.6,1
JAX,DCA,3/31/18 10:43,221.3,0,1
JAX,DCA,3/31/18 10:43,221.3,13405.6,1
PBI,DCA,3/31/18 12:51,375.86,0,1
PBI,DCA,3/31/18 12:51,375.86,31005.6,1
CHS,DCA,3/31/18 15:16,204.91,0,1
CHS,DCA,3/31/18 15:16,204.91,12305.6,1
TPA,DCA,3/31/18 16:05,459.72,0,1
TPA,DCA,3/31/18 16:05,459.72,42505.6,1
NAS,DCA,3/31/18 16:15,690.18,0,0
NAS,DCA,3/31/18 16:15,690.18,42499.09,0
SJU,DCA,3/31/18 18:00,378.2,0,1
SJU,DCA,3/31/18 18:00,378.2,23905.6,1
BDL,DCA,3/31/18 19:19,171.75,0,1
BDL,DCA,3/31/18 19:19,171.75,10005.6,1
BOS,DEN,11/29/17 18:52,335.42,0,1
BOS,DEN,11/29/17 18:52,335.42,21305.6,1
JFK,DEN,11/29/17 20:08,257.33,0,1
JFK,DEN,11/29/17 20:08,257.33,17205.6,1
BOS,DEN,11/30/17 18:52,335.42,0,1
BOS,DEN,11/30/17 18:52,335.42,21305.6,1
JFK,DEN,11/30/17 20:08,257.33,0,1
JFK,DEN,11/30/17 20:08,257.33,17205.6,1
BOS,DEN,12/1/17 7:47,335.42,0,1
BOS,DEN,12/1/17 7:47,335.42,21305.6,1
JFK,DEN,12/1/17 20:08,257.33,0,1
JFK,DEN,12/1/17 20:08,257.33,17205.6,1
BOS,DEN,12/2/17 18:52,151.42,0,1
BOS,DEN,12/2/17 18:52,151.42,8605.6,1
JFK,DEN,12/2/17 20:08,230.59,0,1
JFK,DEN,12/2/17 20:08,230.59,14005.6,1
BOS,DEN,12/3/17 7:47,151.42,0,1
BOS,DEN,12/3/17 7:47,151.42,8605.6,1
JFK,DEN,12/3/17 20:08,323.66,0,1
JFK,DEN,12/3/17 20:08,323.66,26305.6,1
BOS,DEN,12/4/17 7:47,151.42,0,1
BOS,DEN,12/4/17 7:47,151.42,8605.6,1
JFK,DEN,12/4/17 20:08,230.59,0,1
JFK,DEN,12/4/17 20:08,230.59,14005.6,1
BOS,DEN,12/5/17 18:52,151.42,0,1
BOS,DEN,12/5/17 18:52,151.42,8605.6,1
JFK,DEN,12/5/17 20:08,230.59,0,1
JFK,DEN,12/5/17 20:08,230.59,14005.6,1
BOS,DEN,12/6/17 7:47,134.31,0,1
BOS,DEN,12/6/17 7:47,134.31,7405.6,1
JFK,DEN,12/6/17 20:08,150.35,0,1
JFK,DEN,12/6/17 20:08,150.35,8505.6,1
BOS,DEN,12/7/17 7:47,151.42,0,1
BOS,DEN,12/7/17 7:47,151.42,8605.6,1
JFK,DEN,12/7/17 20:08,139.66,0,1
JFK,DEN,12/7/17 20:08,139.66,7805.6,1
BOS,DEN,12/8/17 7:47,215.61,0,1
BOS,DEN,12/8/17 7:47,215.61,13005.6,1
JFK,DEN,12/8/17 20:08,128.96,0,1
JFK,DEN,12/8/17 20:08,128.96,7005.6,1
BOS,DEN,12/9/17 18:52,134.31,0,1
BOS,DEN,12/9/17 18:52,134.31,7405.6,1
JFK,DEN,12/9/17 20:08,150.35,0,1
JFK,DEN,12/9/17 20:08,150.35,8505.6,1
BOS,DEN,12/10/17 7:47,134.31,0,1
BOS,DEN,12/10/17 7:47,134.31,7405.6,1
JFK,DEN,12/10/17 20:08,230.59,0,1
JFK,DEN,12/10/17 20:08,230.59,14005.6,1
BOS,DEN,12/11/17 7:47,134.31,0,1
BOS,DEN,12/11/17 7:47,134.31,7405.6,1
JFK,DEN,12/11/17 20:08,128.96,0,1
JFK,DEN,12/11/17 20:08,128.96,7005.6,1
BOS,DEN,12/12/17 7:47,134.31,0,1
BOS,DEN,12/12/17 7:47,134.31,7405.6,1
JFK,DEN,12/12/17 20:08,139.66,0,1
JFK,DEN,12/12/17 20:08,139.66,7805.6,1
BOS,DEN,12/13/17 7:47,118.26,0,1
BOS,DEN,12/13/17 7:47,118.26,6305.6,1
JFK,DEN,12/13/17 20:08,91.52,0,1
JFK,DEN,12/13/17 20:08,91.52,4405.6,1
BOS,DEN,12/14/17 7:53,151.42,0,1
BOS,DEN,12/14/17 7:53,151.42,8605.6,1
JFK,DEN,12/14/17 20:15,198.49,0,1
JFK,DEN,12/14/17 20:15,198.49,11805.6,1
BOS,DEN,12/15/17 7:53,215.61,0,1
BOS,DEN,12/15/17 7:53,215.61,13005.6,1
JFK,DEN,12/15/17 20:15,171.75,0,1
JFK,DEN,12/15/17 20:15,171.75,10005.6,1
BOS,DEN,12/16/17 18:55,215.61,0,1
BOS,DEN,12/16/17 18:55,215.61,13005.6,1
JFK,DEN,12/16/17 20:15,150.35,0,1
JFK,DEN,12/16/17 20:15,150.35,8505.6,1
BOS,DEN,12/17/17 7:53,178.17,0,1
BOS,DEN,12/17/17 7:53,178.17,10405.6,1
JFK,DEN,12/17/17 20:15,230.59,0,1
JFK,DEN,12/17/17 20:15,230.59,14005.6,1
BOS,DEN,12/18/17 7:53,240.21,0,1
BOS,DEN,12/18/17 7:53,240.21,14705.6,1
JFK,DEN,12/18/17 20:15,171.75,0,1
JFK,DEN,12/18/17 20:15,171.75,10005.6,1
BOS,DEN,12/19/17 7:53,303.33,0,1
BOS,DEN,12/19/17 7:53,303.33,19105.6,1
JFK,DEN,12/19/17 20:15,230.59,0,1
JFK,DEN,12/19/17 20:15,230.59,14005.6,1
BOS,DEN,12/20/17 7:53,434.38,0,1
BOS,DEN,12/20/17 7:53,434.38,30405.6,1
JFK,DEN,12/20/17 20:15,492.04,0,1
JFK,DEN,12/20/17 20:15,492.04,45705.6,1
BOS,DEN,12/21/17 7:53,493.2,0,1
BOS,DEN,12/21/17 7:53,493.2,37805.6,1
JFK,DEN,12/21/17 20:15,513.02,0,1
JFK,DEN,12/21/17 20:15,513.02,47705.6,1
BOS,DEN,12/22/17 7:53,575.84,0,1
BOS,DEN,12/22/17 7:53,575.84,48805.6,1
JFK,DEN,12/22/17 20:15,697.65,0,1
JFK,DEN,12/22/17 20:15,697.65,69605.6,1
BOS,DEN,12/23/17 18:55,575.84,0,1
BOS,DEN,12/23/17 18:55,575.84,48805.6,1
JFK,DEN,12/23/17 20:15,513.02,0,1
JFK,DEN,12/23/17 20:15,513.02,47705.6,1
BOS,DEN,12/24/17 18:55,341.84,0,1
BOS,DEN,12/24/17 18:55,341.84,21805.6,1
JFK,DEN,12/24/17 20:15,421.43,0,1
JFK,DEN,12/24/17 20:15,421.43,38705.6,1
BOS,DEN,12/25/17 7:53,303.33,0,1
BOS,DEN,12/25/17 7:53,303.33,19105.6,1
JFK,DEN,12/25/17 20:15,421.43,0,1
JFK,DEN,12/25/17 20:15,421.43,38705.6,1
BOS,DEN,12/26/17 7:53,575.84,0,1
BOS,DEN,12/26/17 7:53,575.84,48805.6,1
JFK,DEN,12/26/17 20:15,513.1,0,1
JFK,DEN,12/26/17 20:15,513.1,47705.6,1
BOS,DEN,12/27/17 7:53,604.99,0,1
BOS,DEN,12/27/17 7:53,604.99,56805.6,1
JFK,DEN,12/27/17 20:15,492.04,0,1
JFK,DEN,12/27/17 20:15,492.04,45705.6,1
BOS,DEN,12/28/17 7:53,493.2,0,1
BOS,DEN,12/28/17 7:53,493.2,37805.6,1
JFK,DEN,12/28/17 20:15,421.43,0,1
JFK,DEN,12/28/17 20:15,421.43,38705.6,1
BOS,DEN,12/29/17 7:53,434.38,0,1
BOS,DEN,12/29/17 7:53,434.38,30405.6,1
JFK,DEN,12/29/17 20:15,421.43,0,1
JFK,DEN,12/29/17 20:15,421.43,38705.6,1
BOS,DEN,12/30/17 18:55,434.38,0,1
BOS,DEN,12/30/17 18:55,434.38,30405.6,1
JFK,DEN,12/30/17 20:15,323.66,0,1
JFK,DEN,12/30/17 20:15,323.66,26305.6,1
BOS,DEN,12/31/17 18:55,271.24,0,1
BOS,DEN,12/31/17 18:55,271.24,16905.6,1
JFK,DEN,12/31/17 20:15,230.59,0,1
JFK,DEN,12/31/17 20:15,230.59,14005.6,1
BOS,DEN,1/1/18 7:53,303.33,0,1
BOS,DEN,1/1/18 7:53,303.33,19105.6,1
JFK,DEN,1/1/18 20:15,310.82,0,1
JFK,DEN,1/1/18 20:15,310.82,23005.6,1
BOS,DEN,1/2/18 7:53,303.33,0,1
BOS,DEN,1/2/18 7:53,303.33,19105.6,1
JFK,DEN,1/2/18 20:15,310.82,0,1
JFK,DEN,1/2/18 20:15,310.82,23005.6,1
BOS,DEN,1/3/18 7:53,240.21,0,1
BOS,DEN,1/3/18 7:53,240.21,14705.6,1
JFK,DEN,1/3/18 20:15,310.82,0,1
JFK,DEN,1/3/18 20:15,310.82,23005.6,1
BOS,DEN,1/4/18 19:37,187.8,0,1
BOS,DEN,1/4/18 19:37,187.8,11105.6,1
JFK,DEN,1/4/18 20:16,257.33,0,1
JFK,DEN,1/4/18 20:16,257.33,17205.6,1
BOS,DEN,1/5/18 7:29,174.96,0,1
BOS,DEN,1/5/18 7:29,174.96,10205.6,1
JFK,DEN,1/5/18 20:16,257.33,0,1
JFK,DEN,1/5/18 20:16,257.33,17205.6,1
BOS,DEN,1/6/18 19:37,174.96,0,1
BOS,DEN,1/6/18 19:37,174.96,10205.6,1
JFK,DEN,1/6/18 20:16,198.49,0,1
JFK,DEN,1/6/18 20:16,198.49,11805.6,1
BOS,DEN,1/7/18 19:37,187.8,0,1
BOS,DEN,1/7/18 19:37,187.8,11105.6,1
JFK,DEN,1/7/18 20:16,128.96,0,1
JFK,DEN,1/7/18 20:16,128.96,7005.6,1
BOS,DEN,1/8/18 19:37,174.96,0,1
BOS,DEN,1/8/18 19:37,174.96,10205.6,1
JFK,DEN,1/8/18 20:16,171.75,0,1
JFK,DEN,1/8/18 20:16,171.75,10005.6,1
BOS,DEN,1/9/18 19:37,174.96,0,1
BOS,DEN,1/9/18 19:37,174.96,10205.6,1
JFK,DEN,1/9/18 20:16,171.75,0,1
JFK,DEN,1/9/18 20:16,171.75,10005.6,1
BOS,DEN,1/10/18 7:29,174.96,0,1
BOS,DEN,1/10/18 7:29,174.96,10205.6,1
JFK,DEN,1/10/18 20:16,198.49,0,1
JFK,DEN,1/10/18 20:16,198.49,11805.6,1
BOS,DEN,1/11/18 7:29,218.82,0,1
BOS,DEN,1/11/18 7:29,218.82,13205.6,1
JFK,DEN,1/11/18 20:16,257.33,0,1
JFK,DEN,1/11/18 20:16,257.33,17205.6,1
BOS,DEN,1/12/18 19:37,218.82,0,1
BOS,DEN,1/12/18 19:37,218.82,13205.6,1
JFK,DEN,1/12/18 20:16,198.49,0,1
JFK,DEN,1/12/18 20:16,198.49,11805.6,1
BOS,DEN,1/13/18 19:37,174.96,0,1
BOS,DEN,1/13/18 19:37,174.96,10205.6,1
JFK,DEN,1/13/18 20:16,138.59,0,1
JFK,DEN,1/13/18 20:16,138.59,7705.6,1
BOS,DEN,1/14/18 7:29,174.96,0,1
BOS,DEN,1/14/18 7:29,174.96,10205.6,1
JFK,DEN,1/14/18 20:16,138.59,0,1
JFK,DEN,1/14/18 20:16,138.59,7705.6,1
BOS,DEN,1/15/18 19:37,174.96,0,1
BOS,DEN,1/15/18 19:37,174.96,10205.6,1
JFK,DEN,1/15/18 20:16,128.96,0,1
JFK,DEN,1/15/18 20:16,128.96,7005.6,1
BOS,DEN,1/16/18 7:29,174.96,0,1
BOS,DEN,1/16/18 7:29,174.96,10205.6,1
JFK,DEN,1/16/18 20:16,91.52,0,1
JFK,DEN,1/16/18 20:16,91.52,4405.6,1
BOS,DEN,1/17/18 7:29,174.96,0,1
BOS,DEN,1/17/18 7:29,174.96,10205.6,1
JFK,DEN,1/17/18 20:16,171.75,0,1
JFK,DEN,1/17/18 20:16,171.75,10005.6,1
BOS,DEN,1/18/18 7:29,187.8,0,1
BOS,DEN,1/18/18 7:29,187.8,11105.6,1
JFK,DEN,1/18/18 20:16,198.49,0,1
JFK,DEN,1/18/18 20:16,198.49,11805.6,1
BOS,DEN,1/19/18 7:29,187.8,0,1
BOS,DEN,1/19/18 7:29,187.8,11105.6,1
JFK,DEN,1/19/18 20:16,198.49,0,1
JFK,DEN,1/19/18 20:16,198.49,11805.6,1
BOS,DEN,1/20/18 19:37,174.96,0,1
BOS,DEN,1/20/18 19:37,174.96,10205.6,1
JFK,DEN,1/20/18 20:16,138.59,0,1
JFK,DEN,1/20/18 20:16,138.59,7705.6,1
BOS,DEN,1/21/18 19:37,174.96,0,1
BOS,DEN,1/21/18 19:37,174.96,10205.6,1
JFK,DEN,1/21/18 20:16,171.75,0,1
JFK,DEN,1/21/18 20:16,171.75,10005.6,1
BOS,DEN,1/22/18 7:29,174.96,0,1
BOS,DEN,1/22/18 7:29,174.96,10205.6,1
JFK,DEN,1/22/18 20:16,123.61,0,1
JFK,DEN,1/22/18 20:16,123.61,6605.6,1
BOS,DEN,1/23/18 19:37,174.96,0,1
BOS,DEN,1/23/18 19:37,174.96,10205.6,1
JFK,DEN,1/23/18 20:16,91.52,0,1
JFK,DEN,1/23/18 20:16,91.52,4405.6,1
BOS,DEN,1/24/18 19:37,187.8,0,1
BOS,DEN,1/24/18 19:37,187.8,11105.6,1
JFK,DEN,1/24/18 20:16,138.59,0,1
JFK,DEN,1/24/18 20:16,138.59,7705.6,1
BOS,DEN,1/25/18 7:29,187.8,0,1
BOS,DEN,1/25/18 7:29,187.8,11105.6,1
JFK,DEN,1/25/18 20:16,138.59,0,1
JFK,DEN,1/25/18 20:16,138.59,7705.6,1
BOS,DEN,1/26/18 19:37,174.96,0,1
BOS,DEN,1/26/18 19:37,174.96,10205.6,1
JFK,DEN,1/26/18 20:16,123.61,0,1
JFK,DEN,1/26/18 20:16,123.61,6605.6,1
BOS,DEN,1/27/18 19:37,174.96,0,1
BOS,DEN,1/27/18 19:37,174.96,10205.6,1
JFK,DEN,1/27/18 20:16,128.96,0,1
JFK,DEN,1/27/18 20:16,128.96,7005.6,1
BOS,DEN,1/28/18 7:29,174.96,0,1
BOS,DEN,1/28/18 7:29,174.96,10205.6,1
JFK,DEN,1/28/18 20:16,123.61,0,1
JFK,DEN,1/28/18 20:16,123.61,6605.6,1
BOS,DEN,1/29/18 7:29,174.96,0,1
BOS,DEN,1/29/18 7:29,174.96,10205.6,1
JFK,DEN,1/29/18 20:16,123.61,0,1
JFK,DEN,1/29/18 20:16,123.61,6605.6,1
BOS,DEN,1/30/18 19:37,174.96,0,1
BOS,DEN,1/30/18 19:37,174.96,10205.6,1
JFK,DEN,1/30/18 20:16,91.52,0,1
JFK,DEN,1/30/18 20:16,91.52,4405.6,1
BOS,DEN,1/31/18 7:29,187.8,0,1
BOS,DEN,1/31/18 7:29,187.8,11105.6,1
JFK,DEN,1/31/18 20:16,91.52,0,1
JFK,DEN,1/31/18 20:16,91.52,4405.6,1
BOS,DEN,2/1/18 7:29,303.33,0,1
BOS,DEN,2/1/18 7:29,303.33,19105.6,1
JFK,DEN,2/1/18 20:16,198.49,0,1
JFK,DEN,2/1/18 20:16,198.49,11805.6,1
BOS,DEN,2/2/18 19:37,187.8,0,1
BOS,DEN,2/2/18 19:37,187.8,11105.6,1
JFK,DEN,2/2/18 20:16,198.49,0,1
JFK,DEN,2/2/18 20:16,198.49,11805.6,1
BOS,DEN,2/3/18 19:37,174.96,0,1
BOS,DEN,2/3/18 19:37,174.96,10205.6,1
JFK,DEN,2/3/18 20:16,150.35,0,1
JFK,DEN,2/3/18 20:16,150.35,8505.6,1
BOS,DEN,2/4/18 19:37,174.96,0,1
BOS,DEN,2/4/18 19:37,174.96,10205.6,1
JFK,DEN,2/4/18 20:16,150.35,0,1
JFK,DEN,2/4/18 20:16,150.35,8505.6,1
BOS,DEN,2/5/18 7:29,174.96,0,1
BOS,DEN,2/5/18 7:29,174.96,10205.6,1
JFK,DEN,2/5/18 20:16,150.35,0,1
JFK,DEN,2/5/18 20:16,150.35,8505.6,1
BOS,DEN,2/6/18 7:29,174.96,0,1
BOS,DEN,2/6/18 7:29,174.96,10205.6,1
JFK,DEN,2/6/18 20:16,91.52,0,1
JFK,DEN,2/6/18 20:16,91.52,4405.6,1
BOS,DEN,2/7/18 19:37,187.8,0,1
BOS,DEN,2/7/18 19:37,187.8,11105.6,1
JFK,DEN,2/7/18 20:16,91.52,0,1
JFK,DEN,2/7/18 20:16,91.52,4405.6,1
BOS,DEN,2/8/18 19:37,218.82,0,1
BOS,DEN,2/8/18 19:37,218.82,13205.6,1
JFK,DEN,2/8/18 20:16,171.75,0,1
JFK,DEN,2/8/18 20:16,171.75,10005.6,1
BOS,DEN,2/9/18 7:29,174.96,0,1
